date,position,number
2019-12-10,segundo,24
2019-12-10,primero,56
2019-12-11,tercero,35
2019-12-11,segundo,46
2019-12-11,primero,9
2019-12-12,primero,63
2019-12-12,tercero,25
2019-12-12,segundo,91
2019-12-13,segundo,83
2019-12-13,primero,76
2019-12-13,tercero,29
2019-12-14,tercero,79
2019-12-14,segundo,0
2019-12-14,primero,2
2019-12-15,tercero,66
2019-12-15,segundo,20
2019-12-15,primero,25
2019-12-16,tercero,39
2019-12-16,segundo,81
2019-12-16,primero,83
2019-12-17,primero,23
2019-12-17,segundo,81
2019-12-17,tercero,11
2019-12-18,tercero,79
2019-12-18,segundo,51
2019-12-18,primero,52
2019-12-19,tercero,83
2019-12-19,segundo,79
2019-12-19,primero,54
2019-12-20,tercero,85
2019-12-20,segundo,3
2019-12-20,primero,32
2019-12-21,primero,62
2019-12-21,segundo,63
2019-12-21,tercero,83
2019-12-22,tercero,64
2019-12-22,segundo,70
2019-12-22,primero,82
2019-12-23,tercero,49
2019-12-23,segundo,44
2019-12-23,primero,85
2019-12-26,tercero,67
2019-12-26,segundo,76
2019-12-26,primero,24
2019-12-27,tercero,97
2019-12-27,segundo,41
2019-12-27,primero,35
2019-12-28,primero,58
2019-12-28,tercero,18
2019-12-28,segundo,43
2019-12-29,tercero,29
2019-12-29,segundo,80
2019-12-29,primero,88
2019-12-30,tercero,64
2019-12-30,segundo,84
2019-12-30,primero,63
2020-01-02,tercero,89
2020-01-02,segundo,5
2020-01-02,primero,20
2020-01-03,primero,48
2020-01-03,tercero,43
2020-01-03,segundo,70
2020-01-04,tercero,21
2020-01-04,segundo,12
2020-01-04,primero,40
2020-01-05,tercero,59
2020-01-05,segundo,65
2020-01-05,primero,48
2020-01-06,tercero,47
2020-01-06,segundo,60
2020-01-06,primero,72
2020-01-07,tercero,26
2020-01-07,segundo,27
2020-01-07,primero,58
2020-01-08,primero,26
2020-01-08,tercero,23
2020-01-08,segundo,38
2020-01-09,tercero,61
2020-01-09,segundo,66
2020-01-09,primero,90
2020-01-10,tercero,6
2020-01-10,segundo,91
2020-01-10,primero,23
2020-01-11,tercero,87
2020-01-11,segundo,32
2020-01-11,primero,63
2020-01-12,primero,99
2020-01-12,tercero,80
2020-01-12,segundo,55
2020-01-13,tercero,21
2020-01-13,segundo,43
2020-01-13,primero,91
2020-01-14,tercero,41
2020-01-14,segundo,26
2020-01-14,primero,2
2020-01-15,tercero,28
2020-01-15,segundo,47
2020-01-15,primero,74
2020-01-16,primero,61
2020-01-16,tercero,65
2020-01-16,segundo,93
2020-01-17,tercero,95
2020-01-17,segundo,2
2020-01-17,primero,15
2020-01-18,tercero,17
2020-01-18,segundo,10
2020-01-18,primero,80
2020-01-19,tercero,4
2020-01-19,segundo,95
2020-01-19,primero,31
2020-01-20,primero,85
2020-01-20,segundo,56
2020-01-20,tercero,98
2020-01-23,primero,28
2020-01-23,tercero,16
2020-01-23,segundo,91
2020-01-24,primero,92
2020-01-24,tercero,66
2020-01-24,segundo,41
2020-01-25,primero,37
2020-01-25,tercero,98
2020-01-25,segundo,0
2020-01-26,primero,44
2020-01-26,tercero,61
2020-01-26,segundo,36
2020-01-27,tercero,29
2020-01-27,segundo,56
2020-01-27,primero,50
2020-01-28,tercero,56
2020-01-28,segundo,26
2020-01-28,primero,96
2020-01-29,primero,78
2020-01-29,tercero,29
2020-01-29,segundo,78
2020-01-30,segundo,1
2020-01-30,primero,42
2020-01-30,tercero,0
2020-01-31,tercero,91
2020-01-31,segundo,85
2020-01-31,primero,33
2020-02-02,tercero,7
2020-02-02,segundo,31
2020-02-02,primero,8
2020-02-03,primero,7
2020-02-03,segundo,91
2020-02-03,tercero,58
2020-02-04,primero,71
2020-02-04,tercero,11
2020-02-04,segundo,4
2020-02-05,tercero,61
2020-02-05,segundo,78
2020-02-05,primero,31
2020-02-06,tercero,51
2020-02-06,segundo,80
2020-02-06,primero,20
2020-02-07,primero,12
2020-02-07,segundo,17
2020-02-07,tercero,14
2020-02-08,segundo,60
2020-02-08,primero,82
2020-02-08,tercero,22
2020-02-09,tercero,99
2020-02-09,segundo,69
2020-02-09,primero,47
2020-02-10,tercero,17
2020-02-10,segundo,88
2020-02-10,primero,46
2020-02-11,primero,76
2020-02-11,tercero,96
2020-02-11,segundo,7
2020-02-12,tercero,58
2020-02-12,segundo,23
2020-02-12,primero,22
2020-02-13,tercero,47
2020-02-13,segundo,18
2020-02-13,primero,57
2020-02-14,tercero,91
2020-02-14,segundo,51
2020-02-14,primero,65
2020-02-15,tercero,39
2020-02-15,segundo,29
2020-02-15,primero,96
2020-02-17,primero,49
2020-02-17,tercero,35
2020-02-17,segundo,82
2020-02-18,tercero,83
2020-02-18,segundo,84
2020-02-18,primero,24
2020-02-19,tercero,2
2020-02-19,segundo,28
2020-02-19,primero,19
2020-02-20,tercero,81
2020-02-20,segundo,64
2020-02-20,primero,4
2020-02-21,primero,77
2020-02-21,tercero,10
2020-02-21,segundo,82
2020-02-22,tercero,51
2020-02-22,segundo,14
2020-02-22,primero,85
2020-02-23,tercero,16
2020-02-23,segundo,1
2020-02-23,primero,2
2020-02-24,tercero,35
2020-02-24,segundo,99
2020-02-24,primero,46
2020-02-25,primero,34
2020-02-25,tercero,85
2020-02-25,segundo,24
2020-02-26,tercero,51
2020-02-26,segundo,98
2020-02-26,primero,20
2020-02-28,tercero,0
2020-02-28,segundo,81
2020-02-28,primero,20
2020-02-29,tercero,31
2020-02-29,segundo,85
2020-02-29,primero,96
2020-03-01,primero,71
2020-03-01,segundo,3
2020-03-01,tercero,44
2020-03-03,primero,47
2020-03-03,tercero,96
2020-03-03,segundo,58
2020-03-04,primero,53
2020-03-04,tercero,30
2020-03-04,segundo,81
2020-03-05,primero,75
2020-03-05,tercero,34
2020-03-05,segundo,82
2020-03-06,tercero,35
2020-03-06,segundo,6
2020-03-06,primero,27
2020-03-07,tercero,59
2020-03-07,segundo,7
2020-03-07,primero,74
2020-03-08,primero,56
2020-03-08,segundo,32
2020-03-08,tercero,23
2020-03-09,segundo,42
2020-03-09,primero,48
2020-03-09,tercero,24
2020-03-10,tercero,30
2020-03-10,segundo,41
2020-03-10,primero,50
2020-03-11,tercero,75
2020-03-11,segundo,28
2020-03-11,primero,81
2020-03-12,primero,21
2020-03-12,tercero,56
2020-03-12,segundo,46
2020-03-13,tercero,94
2020-03-13,segundo,23
2020-03-13,primero,21
2020-03-14,tercero,71
2020-03-14,segundo,69
2020-03-14,primero,45
2020-03-16,tercero,90
2020-03-16,segundo,1
2020-03-16,primero,44
2020-03-17,primero,62
2020-03-17,segundo,0
2020-03-17,tercero,70
2020-03-18,tercero,60
2020-03-18,segundo,15
2020-03-18,primero,85
2020-06-03,tercero,39
2020-06-03,segundo,52
2020-06-03,primero,33
2020-06-04,tercero,51
2020-06-04,segundo,59
2020-06-04,primero,59
2020-06-05,primero,25
2020-06-05,segundo,52
2020-06-05,tercero,39
2020-06-06,primero,96
2020-06-06,tercero,0
2020-06-06,segundo,98
2020-06-07,primero,72
2020-06-07,tercero,2
2020-06-07,segundo,56
2020-06-08,tercero,31
2020-06-08,segundo,19
2020-06-08,primero,47
2020-06-09,tercero,29
2020-06-09,segundo,67
2020-06-09,primero,40
2020-06-11,primero,24
2020-06-11,tercero,5
2020-06-11,segundo,55
2020-06-12,segundo,38
2020-06-12,primero,47
2020-06-12,tercero,45
2020-06-13,tercero,89
2020-06-13,segundo,28
2020-06-13,primero,21
2020-06-14,tercero,67
2020-06-14,segundo,57
2020-06-14,primero,35
2020-06-15,primero,55
2020-06-15,segundo,18
2020-06-15,tercero,86
2020-06-16,primero,87
2020-06-16,tercero,39
2020-06-16,segundo,47
2020-06-17,tercero,65
2020-06-17,segundo,87
2020-06-17,primero,7
2020-06-18,tercero,37
2020-06-18,segundo,23
2020-06-18,primero,87
2020-06-19,primero,61
2020-06-19,segundo,59
2020-06-19,tercero,53
2020-06-21,segundo,8
2020-06-21,primero,65
2020-06-21,tercero,99
2020-06-22,tercero,9
2020-06-22,segundo,0
2020-06-22,primero,9
2020-06-23,tercero,32
2020-06-23,segundo,77
2020-06-23,primero,91
2020-06-24,primero,36
2020-06-24,tercero,33
2020-06-24,segundo,81
2020-06-25,segundo,75
2020-06-25,tercero,19
2020-06-25,primero,49
2020-06-26,primero,32
2020-06-26,tercero,21
2020-06-26,segundo,7
2020-06-27,primero,71
2020-06-27,tercero,53
2020-06-27,segundo,12
2020-06-28,primero,44
2020-06-28,tercero,90
2020-06-28,segundo,17
2020-06-29,tercero,4
2020-06-29,segundo,3
2020-06-29,primero,85
2020-06-30,tercero,50
2020-06-30,segundo,45
2020-06-30,primero,97
2020-07-01,primero,9
2020-07-01,tercero,58
2020-07-01,segundo,72
2020-07-02,segundo,3
2020-07-02,primero,25
2020-07-02,tercero,90
2020-07-03,tercero,53
2020-07-03,segundo,99
2020-07-03,primero,16
2020-07-04,tercero,64
2020-07-04,segundo,23
2020-07-04,primero,45
2020-07-06,primero,89
2020-07-06,segundo,44
2020-07-06,tercero,80
2020-07-07,primero,24
2020-07-07,tercero,78
2020-07-07,segundo,63
2020-07-08,tercero,64
2020-07-08,segundo,33
2020-07-08,primero,3
2020-07-09,tercero,55
2020-07-09,segundo,22
2020-07-09,primero,18
2020-07-10,primero,62
2020-07-10,segundo,45
2020-07-10,tercero,54
2020-07-11,segundo,67
2020-07-11,primero,67
2020-07-11,tercero,36
2020-07-12,tercero,88
2020-07-12,segundo,87
2020-07-12,primero,95
2020-07-13,tercero,25
2020-07-13,segundo,33
2020-07-13,primero,96
2020-07-14,primero,4
2020-07-14,tercero,67
2020-07-14,segundo,0
2020-07-15,tercero,14
2020-07-15,segundo,33
2020-07-15,primero,47
2020-07-16,tercero,26
2020-07-16,segundo,39
2020-07-16,primero,88
2020-07-17,tercero,49
2020-07-17,segundo,89
2020-07-17,primero,20
2020-07-18,tercero,71
2020-07-18,segundo,24
2020-07-18,primero,77
2020-07-19,primero,81
2020-07-19,tercero,41
2020-07-19,segundo,57
2020-07-20,tercero,18
2020-07-20,segundo,90
2020-07-20,primero,54
2020-07-21,tercero,33
2020-07-21,segundo,62
2020-07-21,primero,87
2020-07-22,tercero,2
2020-07-22,segundo,24
2020-07-22,primero,89
2020-07-23,primero,23
2020-07-23,tercero,60
2020-07-23,segundo,3
2020-07-24,tercero,48
2020-07-24,segundo,27
2020-07-24,primero,12
2020-07-25,tercero,56
2020-07-25,segundo,20
2020-07-25,primero,59
2020-07-26,tercero,39
2020-07-26,segundo,93
2020-07-26,primero,80
2020-07-27,primero,33
2020-07-27,tercero,16
2020-07-27,segundo,37
2020-07-28,tercero,7
2020-07-28,segundo,8
2020-07-28,primero,60
2020-07-29,tercero,26
2020-07-29,segundo,70
2020-07-29,primero,32
2020-07-31,tercero,62
2020-07-31,segundo,30
2020-07-31,primero,59
2020-08-01,primero,98
2020-08-01,segundo,62
2020-08-01,tercero,44
2020-08-02,primero,86
2020-08-02,tercero,52
2020-08-02,segundo,81
2020-08-03,primero,38
2020-08-03,tercero,29
2020-08-03,segundo,46
2020-08-04,primero,11
2020-08-04,tercero,12
2020-08-04,segundo,89
2020-08-05,tercero,97
2020-08-05,segundo,70
2020-08-05,primero,24
2020-08-06,tercero,16
2020-08-06,segundo,78
2020-08-06,primero,63
2020-08-07,primero,79
2020-08-07,segundo,43
2020-08-07,tercero,83
2020-08-08,segundo,38
2020-08-08,primero,68
2020-08-08,tercero,64
2020-08-09,tercero,41
2020-08-09,segundo,16
2020-08-09,primero,29
2020-08-10,tercero,92
2020-08-10,segundo,96
2020-08-10,primero,29
2020-08-11,primero,41
2020-08-11,tercero,38
2020-08-11,segundo,87
2020-08-12,tercero,58
2020-08-12,segundo,84
2020-08-12,primero,32
2020-08-13,tercero,60
2020-08-13,segundo,25
2020-08-13,primero,76
2020-08-14,tercero,55
2020-08-14,segundo,42
2020-08-14,primero,68
2020-08-15,primero,97
2020-08-15,segundo,75
2020-08-15,tercero,23
2020-08-17,tercero,32
2020-08-17,segundo,46
2020-08-17,primero,86
2020-08-18,tercero,33
2020-08-18,segundo,7
2020-08-18,primero,10
2020-08-20,tercero,42
2020-08-20,segundo,31
2020-08-20,primero,72
2020-08-21,primero,7
2020-08-21,segundo,99
2020-08-21,tercero,72
2020-08-22,primero,87
2020-08-22,tercero,41
2020-08-22,segundo,51
2020-08-23,primero,32
2020-08-23,tercero,29
2020-08-23,segundo,12
2020-08-24,tercero,69
2020-08-24,segundo,6
2020-08-24,primero,21
2020-08-25,tercero,83
2020-08-25,segundo,2
2020-08-25,primero,34
2020-08-26,primero,13
2020-08-26,tercero,16
2020-08-26,segundo,41
2020-08-27,segundo,89
2020-08-27,primero,25
2020-08-27,tercero,26
2020-08-28,tercero,33
2020-08-28,segundo,22
2020-08-28,primero,8
2020-08-30,tercero,13
2020-08-30,segundo,67
2020-08-30,primero,52
2020-08-31,primero,47
2020-08-31,segundo,0
2020-08-31,tercero,98
2020-09-01,primero,59
2020-09-01,tercero,47
2020-09-01,segundo,14
2020-09-02,tercero,25
2020-09-02,segundo,17
2020-09-02,primero,58
2020-09-03,tercero,43
2020-09-03,segundo,52
2020-09-03,primero,85
2020-09-04,primero,35
2020-09-04,segundo,52
2020-09-04,tercero,59
2020-09-05,segundo,84
2020-09-05,primero,49
2020-09-05,tercero,88
2020-09-06,tercero,28
2020-09-06,segundo,52
2020-09-06,primero,37
2020-09-07,tercero,65
2020-09-07,segundo,27
2020-09-07,primero,39
2020-09-09,primero,45
2020-09-09,segundo,23
2020-09-09,tercero,12
2020-09-10,primero,8
2020-09-10,tercero,36
2020-09-10,segundo,10
2020-09-11,primero,52
2020-09-11,tercero,28
2020-09-11,segundo,52
2020-09-12,tercero,80
2020-09-12,segundo,30
2020-09-12,primero,0
2020-09-13,tercero,92
2020-09-13,segundo,91
2020-09-13,primero,20
2020-09-14,tercero,41
2020-09-14,segundo,35
2020-09-14,primero,81
2020-09-15,primero,84
2020-09-15,tercero,14
2020-09-15,segundo,71
2020-09-16,tercero,47
2020-09-16,segundo,78
2020-09-16,primero,21
2020-09-17,tercero,4
2020-09-17,segundo,26
2020-09-17,primero,50
2020-09-18,primero,5
2020-09-18,segundo,65
2020-09-18,tercero,25
2020-09-19,primero,50
2020-09-19,tercero,27
2020-09-19,segundo,67
2020-09-20,tercero,25
2020-09-20,segundo,79
2020-09-20,primero,96
2020-09-21,tercero,78
2020-09-21,segundo,42
2020-09-21,primero,76
2020-09-22,primero,40
2020-09-22,segundo,88
2020-09-22,tercero,18
2020-09-23,segundo,93
2020-09-23,primero,98
2020-09-23,tercero,13
2020-09-25,tercero,28
2020-09-25,segundo,31
2020-09-25,primero,85
2020-09-26,tercero,70
2020-09-26,segundo,42
2020-09-26,primero,35
2020-09-27,primero,58
2020-09-27,segundo,52
2020-09-27,tercero,56
2020-09-29,primero,28
2020-09-29,segundo,12
2020-09-29,tercero,66
2020-09-30,tercero,1
2020-09-30,segundo,3
2020-09-30,primero,79
2020-10-01,tercero,71
2020-10-01,segundo,26
2020-10-01,primero,94
2020-10-02,tercero,59
2020-10-02,segundo,26
2020-10-02,primero,15
2020-10-03,primero,41
2020-10-03,segundo,84
2020-10-03,tercero,24
2020-10-04,tercero,67
2020-10-04,segundo,23
2020-10-04,primero,74
2020-10-05,tercero,32
2020-10-05,segundo,52
2020-10-05,primero,99
2020-10-06,tercero,27
2020-10-06,segundo,47
2020-10-06,primero,52
2020-10-07,primero,36
2020-10-07,segundo,71
2020-10-07,tercero,48
2020-10-08,tercero,82
2020-10-08,segundo,3
2020-10-08,primero,99
2020-10-09,tercero,8
2020-10-09,segundo,66
2020-10-09,primero,36
2020-10-10,tercero,79
2020-10-10,segundo,31
2020-10-10,primero,25
2020-10-11,tercero,11
2020-10-11,segundo,15
2020-10-11,primero,27
2020-10-12,primero,61
2020-10-12,tercero,60
2020-10-12,segundo,79
2020-10-13,tercero,79
2020-10-13,segundo,44
2020-10-13,primero,73
2020-10-14,tercero,56
2020-10-14,segundo,76
2020-10-14,primero,66
2020-10-15,tercero,71
2020-10-15,segundo,45
2020-10-15,primero,50
2020-10-16,primero,37
2020-10-16,tercero,95
2020-10-16,segundo,63
2020-10-17,segundo,68
2020-10-17,tercero,0
2020-10-17,primero,73
2020-10-19,tercero,34
2020-10-19,segundo,6
2020-10-19,primero,12
2020-10-20,tercero,92
2020-10-20,segundo,68
2020-10-20,primero,35
2020-10-21,tercero,97
2020-10-21,segundo,42
2020-10-21,primero,73
2020-10-22,primero,58
2020-10-22,segundo,70
2020-10-22,tercero,92
2020-10-23,tercero,17
2020-10-23,segundo,48
2020-10-23,primero,34
2020-10-24,tercero,70
2020-10-24,segundo,69
2020-10-24,primero,12
2020-10-25,tercero,9
2020-10-25,segundo,57
2020-10-25,primero,7
2020-10-26,primero,3
2020-10-26,tercero,4
2020-10-26,segundo,69
2020-10-27,segundo,29
2020-10-27,primero,25
2020-10-27,tercero,96
2020-10-29,tercero,65
2020-10-29,segundo,44
2020-10-29,primero,25
2020-10-30,tercero,46
2020-10-30,segundo,88
2020-10-30,primero,19
2020-10-31,tercero,24
2020-10-31,segundo,84
2020-10-31,primero,92
2020-11-01,primero,21
2020-11-01,segundo,6
2020-11-01,tercero,77
2020-11-02,tercero,69
2020-11-02,segundo,38
2020-11-02,primero,40
2020-11-03,tercero,26
2020-11-03,segundo,75
2020-11-03,primero,92
2020-11-04,tercero,3
2020-11-04,segundo,34
2020-11-04,primero,73
2020-11-05,primero,98
2020-11-05,segundo,27
2020-11-05,tercero,72
2020-11-06,primero,27
2020-11-06,tercero,65
2020-11-06,segundo,95
2020-11-08,tercero,38
2020-11-08,segundo,31
2020-11-08,primero,16
2020-11-09,tercero,42
2020-11-09,segundo,58
2020-11-09,primero,77
2020-11-10,tercero,41
2020-11-10,segundo,19
2020-11-10,primero,24
2020-11-11,primero,95
2020-11-11,segundo,24
2020-11-11,tercero,76
2020-11-12,tercero,49
2020-11-12,segundo,43
2020-11-12,primero,65
2020-11-13,tercero,36
2020-11-13,segundo,8
2020-11-13,primero,4
2020-11-14,tercero,32
2020-11-14,segundo,34
2020-11-14,primero,4
2020-11-15,primero,83
2020-11-15,segundo,57
2020-11-15,tercero,73
2020-11-16,tercero,58
2020-11-16,segundo,35
2020-11-16,primero,69
2020-11-17,tercero,5
2020-11-17,segundo,4
2020-11-17,primero,49
2020-11-18,tercero,5
2020-11-18,segundo,82
2020-11-18,primero,32
2020-11-19,tercero,4
2020-11-19,segundo,48
2020-11-19,primero,97
2020-11-20,primero,50
2020-11-20,tercero,71
2020-11-20,segundo,63
2020-11-21,tercero,75
2020-11-21,segundo,63
2020-11-21,primero,46
2020-11-22,tercero,42
2020-11-22,segundo,8
2020-11-22,primero,42
2020-11-23,tercero,50
2020-11-23,segundo,13
2020-11-23,primero,76
2020-11-24,primero,84
2020-11-24,tercero,86
2020-11-24,segundo,98
2020-11-25,segundo,47
2020-11-25,tercero,3
2020-11-25,primero,23
2020-11-26,primero,23
2020-11-26,tercero,55
2020-11-26,segundo,40
2020-11-27,primero,54
2020-11-27,tercero,19
2020-11-27,segundo,58
2020-11-28,primero,24
2020-11-28,tercero,1
2020-11-28,segundo,11
2020-11-29,tercero,11
2020-11-29,segundo,18
2020-11-29,primero,1
2020-11-30,tercero,42
2020-11-30,segundo,64
2020-11-30,primero,37
2020-12-01,primero,64
2020-12-01,tercero,87
2020-12-01,segundo,16
2020-12-02,segundo,42
2020-12-02,primero,78
2020-12-02,tercero,7
2020-12-03,tercero,1
2020-12-03,segundo,16
2020-12-03,primero,83
2020-12-04,tercero,81
2020-12-04,segundo,21
2020-12-04,primero,68
2020-12-05,primero,77
2020-12-05,segundo,94
2020-12-05,tercero,55
2020-12-06,primero,52
2020-12-06,tercero,87
2020-12-06,segundo,98
2020-12-07,tercero,26
2020-12-07,segundo,54
2020-12-07,primero,85
2020-12-08,tercero,22
2020-12-08,segundo,8
2020-12-08,primero,28
2020-12-09,primero,59
2020-12-09,segundo,88
2020-12-09,tercero,85
2020-12-10,segundo,9
2020-12-10,primero,64
2020-12-10,tercero,64
2020-12-11,tercero,89
2020-12-11,segundo,35
2020-12-11,primero,37
2020-12-12,tercero,29
2020-12-12,segundo,82
2020-12-12,primero,62
2020-12-13,primero,56
2020-12-13,tercero,5
2020-12-13,segundo,57
2020-12-14,tercero,0
2020-12-14,segundo,29
2020-12-14,primero,80
2020-12-15,tercero,26
2020-12-15,segundo,84
2020-12-15,primero,92
2020-12-16,tercero,50
2020-12-16,segundo,99
2020-12-16,primero,60
2020-12-17,tercero,34
2020-12-17,segundo,77
2020-12-17,primero,30
2020-12-18,primero,42
2020-12-18,tercero,39
2020-12-18,segundo,37
2020-12-19,tercero,24
2020-12-19,segundo,14
2020-12-19,primero,49
2020-12-20,tercero,52
2020-12-20,segundo,27
2020-12-20,primero,66
2020-12-21,tercero,11
2020-12-21,segundo,45
2020-12-21,primero,6
2020-12-22,primero,32
2020-12-22,tercero,66
2020-12-22,segundo,61
2020-12-23,tercero,51
2020-12-23,segundo,7
2020-12-23,primero,99
2020-12-26,tercero,71
2020-12-26,segundo,3
2020-12-26,primero,1
2020-12-27,tercero,53
2020-12-27,segundo,80
2020-12-27,primero,23
2020-12-28,primero,31
2020-12-28,tercero,98
2020-12-28,segundo,74
2020-12-29,tercero,87
2020-12-29,segundo,55
2020-12-29,primero,96
2020-12-30,tercero,77
2020-12-30,segundo,89
2020-12-30,primero,41
2021-01-02,tercero,88
2021-01-02,segundo,56
2021-01-02,primero,48
2021-01-03,primero,53
2021-01-03,segundo,40
2021-01-03,tercero,51
2021-01-04,primero,25
2021-01-04,tercero,95
2021-01-04,segundo,67
2021-01-05,primero,8
2021-01-05,tercero,25
2021-01-05,segundo,36
2021-01-06,primero,68
2021-01-06,tercero,52
2021-01-06,segundo,15
2021-01-07,tercero,77
2021-01-07,segundo,73
2021-01-07,primero,6
2021-01-08,tercero,46
2021-01-08,segundo,73
2021-01-08,primero,20
2021-01-09,primero,95
2021-01-09,segundo,70
2021-01-09,tercero,14
2021-01-10,segundo,94
2021-01-10,primero,67
2021-01-10,tercero,37
2021-01-11,tercero,75
2021-01-11,segundo,6
2021-01-11,primero,48
2021-01-12,tercero,53
2021-01-12,segundo,63
2021-01-12,primero,79
2021-01-13,primero,76
2021-01-13,tercero,33
2021-01-13,segundo,17
2021-01-14,tercero,81
2021-01-14,segundo,50
2021-01-14,primero,64
2021-01-15,tercero,10
2021-01-15,segundo,61
2021-01-15,primero,82
2021-01-16,tercero,16
2021-01-16,segundo,10
2021-01-16,primero,92
2021-01-17,primero,51
2021-01-17,segundo,39
2021-01-17,tercero,14
2021-01-18,tercero,81
2021-01-18,segundo,46
2021-01-18,primero,77
2021-01-19,tercero,2
2021-01-19,segundo,63
2021-01-19,primero,91
2021-01-20,tercero,55
2021-01-20,segundo,99
2021-01-20,primero,95
2021-01-22,primero,84
2021-01-22,segundo,68
2021-01-22,tercero,66
2021-01-23,primero,19
2021-01-23,tercero,37
2021-01-23,segundo,3
2021-01-24,primero,89
2021-01-24,tercero,99
2021-01-24,segundo,0
2021-01-25,tercero,35
2021-01-25,segundo,83
2021-01-25,primero,30
2021-01-26,tercero,11
2021-01-26,segundo,46
2021-01-26,primero,89
2021-01-27,primero,10
2021-01-27,tercero,46
2021-01-27,segundo,69
2021-01-28,segundo,97
2021-01-28,primero,95
2021-01-28,tercero,70
2021-01-29,tercero,93
2021-01-29,segundo,26
2021-01-29,primero,74
2021-01-30,tercero,19
2021-01-30,segundo,75
2021-01-30,primero,22
2021-01-31,primero,37
2021-01-31,segundo,34
2021-01-31,tercero,85
2021-02-01,primero,87
2021-02-01,tercero,25
2021-02-01,segundo,10
2021-02-02,tercero,54
2021-02-02,segundo,61
2021-02-02,primero,40
2021-02-03,tercero,52
2021-02-03,segundo,80
2021-02-03,primero,80
2021-02-04,primero,63
2021-02-04,segundo,33
